SEQ_CID_10_CAPITULO,DSC_CAPITULO,COD_CID_10,DSC_CID_10
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z419,PROCED.S NE PARA OUTROS PROPOSITOS EXCETO CUIDADOS DE SAUDE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z42,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z420,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA DA CABECA E DO PESCOCO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z421,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA DE MAMA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z422,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA DE OUTRAS PARTES DO TRONCO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z423,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA DAS EXTREMIDADES SUPERIORES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z424,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA DAS EXTREMIDADES INFERIORES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z428,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA DE OUTRAS PARTES DO CORPO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z429,SEGUIMENTO ENVOLVENDO CIRURGIA PLASTICA NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z43,ATENCAO A ORIFICIOS ARTIFICIAIS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z430,CUIDADOS A TRAQUEOSTOMIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z431,CUIDADOS A GASTROSTOMIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z432,CUIDADOS A ILEOSTOMIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z433,CUIDADOS A COLOSTOMIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z434,CUIDADOS A OUTROS ORIFICIOS ARTIFICIAIS DO TUBO DIGESTIVO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z435,CUIDADOS A CISTOSTOMIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z436,CUIDADOS A OUTROS ORIFICIOS ARTIFICAIS DAS VIAS URINARIAS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z437,CUIDADOS A VAGINA ARTIFICIAL
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z438,CUIDADOS A OUTROS ORIFICIOS ARTIFICIAIS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z439,CUIDADOS A ORIFICIO ARTIFICIAL NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z44,COLOCACAO E AJUSTAMENTO DE APARELHOS DE PROTESE EXTERNA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z440,COLOCACAO E AJUSTAMENTO DE BRACO ARTIFICIAL (PARCIAL) (TOTAL)
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z441,COLOCACAO E AJUSTAMENTO DE PERNA ARTIFICIAL (PARCIAL) (TOTAL)
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z442,COLOCACAO E AJUSTAMENTO DE OLHO ARTIFICIAL
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z443,COLOCACAO E AJUSTAMENTO DE PROTESE EXTERNA DE MAMA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z448,COLOCACAO E AJUSTAMENTO DE OUTROS APARELHOS DE PROTESE EXTERNA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z449,COLOCACAO E AJUSTAMENTO DE APARELHO DE PROTESE EXTERNA NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z45,AJUSTAMENTO E MANUSEIO DE DISPOSITIVO IMPLANTADO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z450,AJUSTAMENTO E MANUSEIO DE MARCA-PASSO CARDIACO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z451,AJUSTAMENTO E MANUSEIO DE BOMBA DE INFUSAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z452,AJUSTAMENTO E MANUSEIO DE DISPOSITIVO DE ACESSO VASCULAR
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z453,AJUSTAMENTO E MANUSEIO DE DISPOSITIVO IMPLANTADO DE AUDICAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z458,AJUSTAMENTO E MANUSEIO DE OUTROS DISPOSITIVOS IMPLANTADOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z459,AJUSTAMENTO E MANUSEIO DE DISPOSITIVO IMPLANTADO NAO ESPECIFICADO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z46,COLOCACAO E AJUSTAMENTO DE OUTROS APARELHOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z460,COLOCACAO E AJUSTAMENTO DE OCULOS E LENTES DE CONTATO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z461,COLOCACAO E AJUSTAMENTO DE APARELHO AUDITIVO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z462,COLOCACAO E AJUSTAMENTO DE OUTROS APARELHOS RELACIONADOS COM O SISTEMA NERVOSO E
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z463,COLOCACAO E AJUSTAMENTO DE DISPOSITIVO DE PROTESE DENTARIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z464,COLOCACAO E AJUSTAMENTO DE APARELHO ORTODONTICO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z465,COLOCACAO E AJUSTAMENTO DE ILEOSTOMIA E DE OUTROS DISPOSITIVOS INTESTINAIS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z466,COLOCACAO E AJUSTAMENTO DE PROTESE URINARIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z467,COLOCACAO E AJUSTAMENTO DE APARELHO ORTOPEDICO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z468,COLOCACAO E AJUSTAMENTO DE OUTROS APARELHOS ESPECIFICADOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z469,COLOCACAO E AJUSTAMENTO DE APARELHO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z47,OUTROS CUIDADOS DE SEGUIMENTO ORTOPEDICO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z470,SEGUIMENTO ENVOLVENDO REMOCAO DE PLACA DE FRATURA E OUTROS DISPOSITIVOS DE FIXAC
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z478,OUTROS SEGUIMENTOS ORTOPEDICOS ESPECIFICADOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z479,SEGUIMENTO ORTOPEDICO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z48,OUTRO SEGUIMENTO CIRURGICO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z480,CUIDADOS A CURATIVOS E SUTURAS CIRURGICAS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z488,OUTRO SEGUIMENTO CIRURGICO ESPECIFICADO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z489,SEGUIMENTO CIRURGICO NAO ESPECIFICADO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z49,CUIDADOS ENVOLVENDO DIALISE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z490,CUIDADO PREPARATORIO PARA DIALISE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z491,DIALISE EXTRACORPOREA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z492,OUTRAS DIALISES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z50,CUIDADOS ENVOLVENDO O USO DE PROCEDS DE REABILITACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z500,REABILITACAO CARDIACA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z501,OUTRA FISIOTERAPIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z502,REABILITACAO DE ALCOOLATRA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z503,REABILITACAO DE TOXICODEPENDENTES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z504,"PSICOTERAPIA,NAO CLASS. EM OUTRA PARTE"
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z505,REABILITACAO DA LINGUAGEM
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z506,TREINAMENTO ORTOPTICO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z507,TERAPIA OCUPACIONAL E REABILITACAO VOCACIONALNAO CLASS. EM OUTRA PARTE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z508,CUIDADOS ENVOLVENDO USO DE OUTROS PROCED.S DE REABILITACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z509,CUIDADOS ENVOLVENDO USO DE PROCED. DE REABILITACAO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z51,OUTROS CUIDADOS MEDICOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z510,SESSAO DE RADIOTERAPIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z511,SESSAO DE QUIMIOTERAPIA POR NEOPLASIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z512,OUTRA QUIMIOTERAPIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z513,"TRANSFUSAO DE SANGUE, SEM DIAGNOSTICO REGISTRADO"
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z514,CUIDADO PREPARATORIO PARA TRATAMENTO SUBSEQUENTE NAO CLASSIF. EM OUTRA PARTE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z515,CUIDADO PALIATIVO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z516,DESSENSIBILIZACAO A ALERGENOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z518,OUTRO CUIDADO MEDICO ESPECIFICADO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z519,CUIDADO MEDICO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z52,DOADORES DE ORGAOS E TECIDOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z520,DOADOR DE SANGUE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z521,DOADOR DE PELE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z522,DOADOR DE OSSO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z523,DOADOR DE MEDULA OSSEA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z524,DOADOR DE RIM
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z525,DOADOR DE CORNEA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z526,DOADOR DE FIGADO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z527,DOADOR DE CORACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z528,DOADOR DE OUTROS ORGAOS OU TECIDOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z529,DOADOR DE ORGAO OU TECIDO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z53,PESSOAS EM CONTATO COM SERVS DE SAUDE PARA PROCEDS ESPECIFICOS NAO REALIZADOS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z530,PROCED. NAO REALIZADO DEVIDO A CONTRA-INDICACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z531,PROCED. NAO REALIZADO DEVIDO A DECISAO DO PACIENTE POR RAZOES DE CRENCA OU GRUPO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z532,PROCED. NAO REALIZADO DEVIDO A DECISAO DO PACIENTE POR OUTRAS RAZOES E AS NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z538,PROCED. NAO REALIZADO POR OUTRAS RAZOES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z539,PROCED. NAO REALIZADO POR RAZAO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z54,CONVALESCENCA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z540,CONVALESCENCA APOS CIRURGIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z541,CONVALESCENCA APOS RADIOTERAPIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z542,CONVALESCENCA APOS QUIMIOTERAPIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z543,CONVALESCENCA APOS PSICOTERAPIA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z544,CONVALESCENCA APOS TRATAMENTO DE FRATURA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z547,CONVALESCENCA APOS TRATAMENTO COMBINADO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z548,CONVALESCENCA APOS OUTRO TRATAMENTO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z549,CONVALESCENCA APOS TRATAMENTO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z55,PROBLS RELAC. COM A EDUCACAO E COM A ALFABETIZACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z550,ANALFABETISMO E BAIXA ESCOLARIDADE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z551,ESCOLARIZACAO NAO DISPONIVEL E IMPOSSIVEL
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z552,REPROVACAO EM EXAMES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z553,MAUS RESULTADOS ESCOLARES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z554,MA ADAPTACAO ESCOLAR E DIFICULDADES COM PROFESSORES E COLEGAS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z558,OUTROS PROBLEMAS RELACIONADOS COM A EDUCACAO E COM A ALFABETIZACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z559,PROBLEMAS NE RELACIONADOS COM A EDUCACAO E COM A ALFABETIZACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z56,PROBLS RELAC. COM O EMPREGO E COM O DESEMPREGO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z560,DESEMPREGO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z561,MUDANCA DE EMPREGO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z562,AMEACA DE PERDA DE EMPREGO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z563,RITMO DE TRABALHO PENOSO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z564,DESACORDO COM PATRAO E COLEGAS DE TRABALHO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z565,MA ADAPTACAO AO TRABALHO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z566,OUTRAS DIFICULDADES FISICAS E MENTAIS RELACIONADAS AO TRABALHO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z567,OUTROS PROBLEMAS E OS NE RELACIONADOS COM O EMPREGO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z57,EXPOSICAO OCUPACIONAL A FATORES DE RISCO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z570,EXPOSICAO OCUPACIONAL AO RUIDO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z571,EXPOSICAO OCUPACIONAL # RADIACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z572,EXPOSICAO OCUPACIONAL # POEIRA (PO)
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z573,EXPOSICAO OCUPACIONAL A OUTROS CONTAMINANTES DO AR
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z574,EXPOSICAO OCUPACIONAL A AGENTES TOXICOS NA AGRICULTURA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z575,EXPOSICAO OCUPACIONAL A AGENTES TOXICOS EM OUTRAS INDUSTRIAS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z576,EXPOSICAO OCUPACIONAL A TEMPERATURAS EXTREMAS
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z577,EXPOSICAO OCUPACIONAL # VIBRACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z578,EXPOSICAO OCUPACIONAL A OUTROS FATORES DE RISCO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z579,EXPOSICAO OCUPACIONAL A FATOR DE RISCO NE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z58,PROBLS RELAC. COM O AMBIENTE FISICO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z580,EXPOSICAO AO RUIDO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z581,EXPOSICAO # POLUICAO ATMOSFERICA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z582,EXPOSICAO # POLUICAO DA AGUA
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z583,EXPOSICAO # POLUICAO DO SOLO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z584,EXPOSICAO # RADIACAO
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z585,EXPOSICAO A OUTRAS POLUICOES
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z586,AGUA POTAVEL INSUFICIENTE
21,FATORES QUE INFLUENCIAM O ESTADO DE SAUDE E O CONTATO COM OS SERVICOS DE SAUDE (Z00-Z99),Z587,EXPOSIÇÃO À FUMAÇA DE TABACO
