cid_id,cid_10,descritor_cid
12023,X273,CONTATO COM OUTROS ANIMAIS VENENOSOS ESPECIFICADOS - AREA PARA A PRATICA DE ESPO
12024,X274,CONTATO COM OUTROS ANIMAIS VENENOSOS ESPECIFICADOS - RUA E ESTRADA
12025,X275,CONTATO COM OUTROS ANIMAIS VENENOSOS ESPECIFICADOS - AREAS DE COMERCIO E DE SERV
12026,X276,CONTATO COM OUTROS ANIMAIS VENENOSOS ESPECIFICADOS - AREAS INDUSTRIAIS E EM CONS
12027,X277,CONTATO COM OUTROS ANIMAIS VENENOSOS ESPECIFICADOS - FAZENDA
12028,X278,CONTATO COM OUTROS ANIMAIS VENENOSOS ESPECIFICADOS - OUTROS LOCAIS ESPECIFICADOS
12029,X279,CONTATO COM OUTROS ANIMAIS VENENOSOS ESPECIFICADOS - LOCAL NE
12030,X28,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS
12031,X280,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - RESIDENCIA
12032,X281,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - HABITACAO COLETIVA
12033,X282,"CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - ESCOLAS, OUTRAS INSTITUICOE"
12034,X283,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - AREA PARA A PRATICA DE ESPO
12035,X284,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - RUA E ESTRADA
12036,X285,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - AREAS DE COMERCIO E DE SERV
12037,X286,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - AREAS INDUSTRIAIS E EM CONS
12038,X287,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - FAZENDA
12039,X288,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - OUTROS LOCAIS ESPECIFICADOS
12040,X289,CONTATO COM OUTRAS PLANTAS VENENOSAS ESPECIFICADAS - LOCAL NE
12041,X29,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO"
12042,X290,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - RESIDENCIA"
12043,X291,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - HABITACAO COLETIVA"
12044,X292,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - ESCOLAS, OUTRAS IN"
12045,X293,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - AREA PARA A PRATIC"
12046,X294,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - RUA E ESTRADA"
12047,X295,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - AREAS DE COMERCIO"
12048,X296,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - AREAS INDUSTRIAIS"
12049,X297,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - FAZENDA"
12050,X298,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - OUTROS LOCAIS ESPE"
12051,X299,"CONTATO COM ANIMAIS OU PLANTAS VENENOSOS, SEM ESPECIFICACAO - LOCAL NE"
12052,X30,EXPOSICAO A CALOR NATURAL EXCESSIVO
12053,X300,EXPOSICAO A CALOR NATURAL EXCESSIVO - RESIDENCIA
12054,X301,EXPOSICAO A CALOR NATURAL EXCESSIVO - HABITACAO COLETIVA
12055,X302,"EXPOSICAO A CALOR NATURAL EXCESSIVO - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE AD"
12056,X303,EXPOSICAO A CALOR NATURAL EXCESSIVO - AREA PARA A PRATICA DE ESPORTES E ATLETISM
12057,X304,EXPOSICAO A CALOR NATURAL EXCESSIVO - RUA E ESTRADA
12058,X305,EXPOSICAO A CALOR NATURAL EXCESSIVO - AREAS DE COMERCIO E DE SERVICOS
12059,X306,EXPOSICAO A CALOR NATURAL EXCESSIVO - AREAS INDUSTRIAIS E EM CONSTRUCAO
12060,X307,EXPOSICAO A CALOR NATURAL EXCESSIVO - FAZENDA
12061,X308,EXPOSICAO A CALOR NATURAL EXCESSIVO - OUTROS LOCAIS ESPECIFICADOS
12062,X309,EXPOSICAO A CALOR NATURAL EXCESSIVO - LOCAL NE
12063,X31,EXPOSICAO A FRIO NATURAL EXCESSIVO
12064,X310,EXPOSICAO A FRIO NATURAL EXCESSIVO - RESIDENCIA
12065,X311,EXPOSICAO A FRIO NATURAL EXCESSIVO - HABITACAO COLETIVA
12066,X312,"EXPOSICAO A FRIO NATURAL EXCESSIVO - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE ADM"
12067,X313,EXPOSICAO A FRIO NATURAL EXCESSIVO - AREA PARA A PRATICA DE ESPORTES E ATLETISMO
12068,X314,EXPOSICAO A FRIO NATURAL EXCESSIVO - RUA E ESTRADA
12069,X315,EXPOSICAO A FRIO NATURAL EXCESSIVO - AREAS DE COMERCIO E DE SERVICOS
12070,X316,EXPOSICAO A FRIO NATURAL EXCESSIVO - AREAS INDUSTRIAIS E EM CONSTRUCAO
12071,X317,EXPOSICAO A FRIO NATURAL EXCESSIVO - FAZENDA
12072,X318,EXPOSICAO A FRIO NATURAL EXCESSIVO - OUTROS LOCAIS ESPECIFICADOS
12073,X319,EXPOSICAO A FRIO NATURAL EXCESSIVO - LOCAL NE
12074,X32,EXPOSICAO A LUZ SOLAR
12075,X320,EXPOSICAO A LUZ SOLAR - RESIDENCIA
12076,X321,EXPOSICAO A LUZ SOLAR - HABITACAO COLETIVA
12077,X322,"EXPOSICAO A LUZ SOLAR - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE ADMINISTRACAO PU"
12078,X323,EXPOSICAO A LUZ SOLAR - AREA PARA A PRATICA DE ESPORTES E ATLETISMO
12079,X324,EXPOSICAO A LUZ SOLAR - RUA E ESTRADA
12080,X325,EXPOSICAO A LUZ SOLAR - AREAS DE COMERCIO E DE SERVICOS
12081,X326,EXPOSICAO A LUZ SOLAR - AREAS INDUSTRIAIS E EM CONSTRUCAO
12082,X327,EXPOSICAO A LUZ SOLAR - FAZENDA
12083,X328,EXPOSICAO A LUZ SOLAR - OUTROS LOCAIS ESPECIFICADOS
12084,X329,EXPOSICAO A LUZ SOLAR - LOCAL NE
12085,X33,VITIMA DE RAIO
12086,X330,VITIMA DE RAIO - RESIDENCIA
12087,X331,VITIMA DE RAIO - HABITACAO COLETIVA
12088,X332,"VITIMA DE RAIO - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE ADMINISTRACAO PUBLICA"
12089,X333,VITIMA DE RAIO - AREA PARA A PRATICA DE ESPORTES E ATLETISMO
12090,X334,VITIMA DE RAIO - RUA E ESTRADA
12091,X335,VITIMA DE RAIO - AREAS DE COMERCIO E DE SERVICOS
12092,X336,VITIMA DE RAIO - AREAS INDUSTRIAIS E EM CONSTRUCAO
12093,X337,VITIMA DE RAIO - FAZENDA
12094,X338,VITIMA DE RAIO - OUTROS LOCAIS ESPECIFICADOS
12095,X339,VITIMA DE RAIO - LOCAL NE
12096,X34,VITIMA DE TERREMOTO
12097,X340,VITIMA DE TERREMOTO - RESIDENCIA
12098,X341,VITIMA DE TERREMOTO - HABITACAO COLETIVA
12099,X342,"VITIMA DE TERREMOTO - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE ADMINISTRACAO PUBL"
12100,X343,VITIMA DE TERREMOTO - AREA PARA A PRATICA DE ESPORTES E ATLETISMO
12101,X344,VITIMA DE TERREMOTO - RUA E ESTRADA
12102,X345,VITIMA DE TERREMOTO - AREAS DE COMERCIO E DE SERVICOS
12103,X346,VITIMA DE TERREMOTO - AREAS INDUSTRIAIS E EM CONSTRUCAO
12104,X347,VITIMA DE TERREMOTO - FAZENDA
12105,X348,VITIMA DE TERREMOTO - OUTROS LOCAIS ESPECIFICADOS
12106,X349,VITIMA DE TERREMOTO - LOCAL NE
12107,X35,VITIMA DE ERUPCAO VULCANICA
12108,X350,VITIMA DE ERUPCAO VULCANICA - RESIDENCIA
12109,X351,VITIMA DE ERUPCAO VULCANICA - HABITACAO COLETIVA
12110,X352,"VITIMA DE ERUPCAO VULCANICA - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE ADMINISTRA"
12111,X353,VITIMA DE ERUPCAO VULCANICA - AREA PARA A PRATICA DE ESPORTES E ATLETISMO
12112,X354,VITIMA DE ERUPCAO VULCANICA - RUA E ESTRADA
12113,X355,VITIMA DE ERUPCAO VULCANICA - AREAS DE COMERCIO E DE SERVICOS
12114,X356,VITIMA DE ERUPCAO VULCANICA - AREAS INDUSTRIAIS E EM CONSTRUCAO
12115,X357,VITIMA DE ERUPCAO VULCANICA - FAZENDA
12116,X358,VITIMA DE ERUPCAO VULCANICA - OUTROS LOCAIS ESPECIFICADOS
12117,X359,VITIMA DE ERUPCAO VULCANICA - LOCAL NE
12118,X36,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TE"
12119,X360,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12120,X361,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12121,X362,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12122,X363,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12123,X364,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12124,X365,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12125,X366,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12126,X367,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12127,X368,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12128,X369,"VITIMA DE AVALANCHE, DESABAMENTO DE TERRA E OUTROS MOVIMENTOS DA SUPERFICIE TERR"
12129,X37,VITIMA DE TEMPESTADE CATACLISMICA
12130,X370,VITIMA DE TEMPESTADE CATACLISMICA - RESIDENCIA
12131,X371,VITIMA DE TEMPESTADE CATACLISMICA - HABITACAO COLETIVA
12132,X372,"VITIMA DE TEMPESTADE CATACLISMICA - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE ADMI"
12133,X373,VITIMA DE TEMPESTADE CATACLISMICA - AREA PARA A PRATICA DE ESPORTES E ATLETISMO
12134,X374,VITIMA DE TEMPESTADE CATACLISMICA - RUA E ESTRADA
12135,X375,VITIMA DE TEMPESTADE CATACLISMICA - AREAS DE COMERCIO E DE SERVICOS
12136,X376,VITIMA DE TEMPESTADE CATACLISMICA - AREAS INDUSTRIAIS E EM CONSTRUCAO
12137,X377,VITIMA DE TEMPESTADE CATACLISMICA - FAZENDA
12138,X378,VITIMA DE TEMPESTADE CATACLISMICA - OUTROS LOCAIS ESPECIFICADOS
12139,X379,VITIMA DE TEMPESTADE CATACLISMICA - LOCAL NE
12140,X38,VITIMA DE INUNDACAO
12141,X380,VITIMA DE INUNDACAO - RESIDENCIA
12142,X381,VITIMA DE INUNDACAO - HABITACAO COLETIVA
12143,X382,"VITIMA DE INUNDACAO - ESCOLAS, OUTRAS INSTITUICOES E AREAS DE ADMINISTRACAO PUBL"
12144,X383,VITIMA DE INUNDACAO - AREA PARA A PRATICA DE ESPORTES E ATLETISMO
12145,X384,VITIMA DE INUNDACAO - RUA E ESTRADA
12146,X385,VITIMA DE INUNDACAO - AREAS DE COMERCIO E DE SERVICOS
12147,X386,VITIMA DE INUNDACAO - AREAS INDUSTRIAIS E EM CONSTRUCAO
12148,X387,VITIMA DE INUNDACAO - FAZENDA
12149,X388,VITIMA DE INUNDACAO - OUTROS LOCAIS ESPECIFICADOS
12150,X389,VITIMA DE INUNDACAO - LOCAL NE
12151,X39,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE
12152,X390,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - RESIDENCIA
12153,X391,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - HABITACAO COLETIVA
12154,X392,"EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - ESCOLAS, OUTRAS INSTITUICO"
12155,X393,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - AREA PARA A PRATICA DE ESP
12156,X394,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - RUA E ESTRADA
12157,X395,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - AREAS DE COMERCIO E DE SER
12158,X396,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - AREAS INDUSTRIAIS E EM CON
12159,X397,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - FAZENDA
12160,X398,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - OUTROS LOCAIS ESPECIFICADO
12161,X399,EXPOSICAO A OUTRAS FORCAS DA NATUREZA E AS NE - LOCAL NE
12162,X40,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETICOS"
12163,X400,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12164,X401,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12165,X402,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12166,X403,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12167,X404,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12168,X405,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12169,X406,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12170,X407,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12171,X408,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12172,X409,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANALGESICOS, ANTIPIRETIC"
12173,X41,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDATIVOS, HIPNOTICOS, ANTIPARK, NAO CLAS OUT PARTE"
12174,X410,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-RESIDENCIA"
12175,X411,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-HAB COLETIVA"
12176,X412,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-ESCOLA/ADM PUBL"
12177,X413,"ENVENENAMENTO (INTOX) ACID P/ E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-AREA PRAT ESP/ATLE"
12178,X414,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-RUA E ESTRADA"
12179,X415,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-AREA COM/SERV"
12180,X416,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-AREA IND/CONST"
12181,X417,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-FAZENDA"
12182,X418,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-OUT LOC ESPEC"
12183,X419,"ENVENENAMENTO (INTOX) ACID PARA E EXP A ANTICONV(ANTIEPIL), SEDAT, HIPN, ANTIPARK, NAO CLAS OUT PARTE-LOCAL NAO ESPEC"
12184,X42,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEPTIC
12185,X420,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12186,X421,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12187,X422,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12188,X423,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12189,X424,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12190,X425,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12191,X426,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12192,X427,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12193,X428,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12194,X429,ENVENENAMENTO (INTOX) ACID PARA E EXP A NARCOTICOS E PSICODISLEP
12195,X43,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBST. FARMACOLOGICA
12196,X430,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12197,X431,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12198,X432,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12199,X433,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12200,X434,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12201,X435,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12202,X436,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12203,X437,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12204,X438,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12205,X439,ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS SUBSTANCIAS FARMA
12206,X44,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMENTOS"
12207,X440,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12208,X441,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12209,X442,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12210,X443,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12211,X444,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12212,X445,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12213,X446,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12214,X447,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12215,X448,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12216,X449,"ENVENENAMENTO (INTOX) ACID PARA E EXP A OUTRAS DROGAS, MEDICAMEN"
12217,X45,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL
12218,X450,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - RESIDENCIA
12219,X451,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - HABITACAO COLE
12220,X452,"ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - ESCOLAS, OUTRA"
12221,X453,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - AREA PARA A PR
12222,X454,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - RUA E ESTRADA
12223,X455,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - AREAS DE COMER
12224,X456,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - AREAS INDUSTRI
12225,X457,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - FAZENDA
12226,X458,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - OUTROS LOCAIS
12227,X459,ENVENENAMENTO (INTOX) ACID PARA E EXP AO ALCOOL - LOCAL NE
12228,X46,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HIDOR
12229,X460,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12230,X461,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12231,X462,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12232,X463,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12233,X464,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12234,X465,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12235,X466,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12236,X467,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12237,X468,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12238,X469,ENVENENAMENTO (INTOX) ACID PARA E EXP A SOLVENTES ORGANICOS E HI
12239,X47,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES
12240,X470,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - RESIDENCIA
12241,X471,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - HABITACAO COLET
12242,X472,"INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - ESCOLAS, OUTRAS"
12243,X473,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - AREA PARA A PRA
12244,X474,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - RUA E ESTRADA
12245,X475,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - AREAS DE COMERC
12246,X476,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - AREAS INDUSTRIA
12247,X477,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - FAZENDA
12248,X478,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - OUTROS LOCAIS E
12249,X479,INTOXICACAO ACIDENTAL PARA E EXP A OUTROS GASES E VAPORES - LOCAL NE
12250,X48,ENVENENAMENTO {INTOX.} ACIDENTAL POR E EXPOSICAO A PESTICIDAS
12251,X480,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - RESIDENCIA
12252,X481,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - HABITACAO C
12253,X482,"ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - ESCOLAS, OU"
12254,X483,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - AREA PARA A
12255,X484,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - RUA E ESTRA
12256,X485,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - AREAS DE CO
12257,X486,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - AREAS INDUS
12258,X487,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - FAZENDA
12259,X488,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - OUTROS LOCA
12260,X489,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A PESTICIDAS - LOCAL NE
12261,X49,ENVENENAMENTO {INTOX.} ACIDENTAL POR E EXPOSICAO A OUTRAS SUBST. QUIMICAS NOCI
12262,X490,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12263,X491,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12264,X492,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12265,X493,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12266,X494,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12267,X495,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12268,X496,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12269,X497,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12270,X498,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12271,X499,ENVENENAMENTO [INTOXICACAO] ACIDENTAL POR E EXPOSICAO A OUTRAS SUBSTANCIAS QUIMI
12272,X50,EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS
12273,X500,EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS - RESIDENCIA
12274,X501,EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS - HABITACAO COLETIVA
12275,X502,"EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS - ESCOLAS, OUTRAS IN"
12276,X503,EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS - AREA PARA A PRATIC
12277,X504,EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS - RUA E ESTRADA
12278,X505,EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS - AREAS DE COMERCIO
12279,X506,EXCESSO DE EXERCICIOS E MOVIMENTOS VIGOROSOS OU REPETITIVOS - AREAS INDUSTRIAIS
